ROW_ID,ITEMID,LABEL,LINKSTO
10490,228216,tandem heart access line type,chartevents
10491,228217,tandem heart return cannula discontinued,chartevents
10492,228219,tandem heart return cannula dressing occlusive,chartevents
10493,228222,tandem heart return cannula migration,chartevents
10494,228223,tandem heart return cannula position,chartevents
10495,228224,tandem heart return cannula repositioned,chartevents
10496,228225,tandem heart return cannula site,chartevents
10497,228226,tandem heart return cannula site appear,chartevents
10498,228227,tandem heart return cannula size,chartevents
10499,228229,par-activity,chartevents
10500,228230,par-circulation,chartevents
10501,228231,par-consciousness,chartevents
10502,228232,par-oxygen saturation,chartevents
10503,228233,par-remain sedated,chartevents
10504,228234,par-respiration,chartevents
10505,228236,insulin pump,chartevents
10506,228239,phenytoin (free) (soft),chartevents
10507,228240,d-dimer (soft),chartevents
10508,228241,ammonia (soft)_old_1,chartevents
10509,228242,pt. temperature (bg) (soft),chartevents
10510,228243,ph (soft),chartevents
10511,228260,fm pt preferences,chartevents
10512,228261,fm cm consult,chartevents
10513,228263,fm concerns elicited,chartevents
10514,228043,site cleaned with chloraprep(tm) (picc),chartevents
10515,220507,activated clotting time,chartevents
10516,220541,zfibrinogen,chartevents
10517,220545,hematocrit (serum),chartevents
10518,220546,wbc,chartevents
10519,220560,zprothrombin time,chartevents
10520,220561,zinr,chartevents
10521,220562,zptt,chartevents
10522,220574,zalbumin,chartevents
10523,220580,ammonia,chartevents
10524,220581,amylase,chartevents
10525,220587,ast,chartevents
10526,220602,chloride (serum),chartevents
10527,220603,cholesterol,chartevents
10528,220611,zcortisol,chartevents
10529,220612,zc reactive protein (crp),chartevents
10530,220615,creatinine,chartevents
10531,220621,glucose (serum),chartevents
10532,220624,hdl,chartevents
10533,220632,ldh,chartevents
10534,220635,magnesium,chartevents
10535,220640,zpotassium (serum),chartevents
10536,220644,alt,chartevents
10537,220645,sodium (serum),chartevents
10538,220650,total protein,chartevents
10539,220734,ph (dipstick),chartevents
10540,220739,gcs - eye opening,chartevents
10541,220765,intra cranial pressure,chartevents
10542,220799,zspecific gravity (urine),chartevents
10543,220045,heart rate,chartevents
10544,220046,heart rate alarm - high,chartevents
10545,220047,heart rate alarm - low,chartevents
10546,220048,heart rhythm,chartevents
10547,220050,arterial blood pressure systolic,chartevents
10548,220051,arterial blood pressure diastolic,chartevents
10549,220052,arterial blood pressure mean,chartevents
10550,220056,arterial blood pressure alarm - low,chartevents
10551,220058,arterial blood pressure alarm - high,chartevents
10552,220059,pulmonary artery pressure systolic,chartevents
10553,220060,pulmonary artery pressure diastolic,chartevents
10554,220061,pulmonary artery pressure mean,chartevents
10555,220063,pulmonary artery pressure alarm - high,chartevents
10556,220066,pulmonary artery pressure alarm - low,chartevents
10557,220069,left artrial pressure,chartevents
10558,220072,central venous pressure alarm - high,chartevents
10559,220073,central venous pressure  alarm - low,chartevents
10560,220074,central venous pressure,chartevents
10561,220088,cardiac output (thermodilution),chartevents
10562,220120,intra aortic ballon pump setting,chartevents
10563,220125,left ventricular assit device flow,chartevents
10564,220128,right ventricular assist device flow,chartevents
10565,220179,non invasive blood pressure systolic,chartevents
10566,220180,non invasive blood pressure diastolic,chartevents
10567,220181,non invasive blood pressure mean,chartevents
10568,220194,temporary av interval,chartevents
10569,220210,respiratory rate,chartevents
10570,220218,vital capacity,chartevents
10571,220224,arterial o2 pressure,chartevents
10572,220227,arterial o2 saturation,chartevents
10573,220228,hemoglobin,chartevents
10574,220235,arterial co2 pressure,chartevents
10575,220245,co2 production,chartevents
10576,220274,ph (venous),chartevents
10577,224940,impaired skin treatment #5,chartevents
10578,224941,impaired skin treatment #6,chartevents
10579,224942,impaired skin treatment #7,chartevents
10580,224943,impaired skin treatment #8,chartevents
10581,224944,impaired skin type #2,chartevents
10582,224945,impaired skin type #3,chartevents
10583,224796,ostomy,chartevents
10584,224797,ostomy appearance,chartevents
10585,224800,av fistula r bruit,chartevents
10586,224801,av fistula r thrill,chartevents
10587,224803,av fistula l bruit,chartevents
10588,224804,av fistula l thrill,chartevents
10589,224806,ct #1 suction type,chartevents
10590,224808,ct #2 suction type,chartevents
10591,224810,ct #3 suction type,chartevents
10592,224812,ct #4 suction type,chartevents
10593,224814,gi #1 tube place method,chartevents
10594,224816,gi #2 tube place method,chartevents
10595,224818,gi #3 tube place method,chartevents
10596,224826,zhco3 (serum),chartevents
10597,224828,arterial base excess,chartevents
10598,224829,trach tube type,chartevents
10599,224830,trach tube manufacturer,chartevents
10600,224831,trach tube size (i.d.),chartevents
10601,224832,ett type,chartevents
10602,224833,sbt deferred,chartevents
10603,224834,temporary ventricular sens,chartevents
10604,224835,temporary ventricular capture,chartevents
10605,225225,cco pac site appear,chartevents
10606,224975,surrounding tissue #5,chartevents
10607,224976,surrounding tissue #6,chartevents
10608,224977,surrounding tissue #7,chartevents
10609,224978,surrounding tissue #8,chartevents
10610,224979,tunneling present #2,chartevents
10611,224980,tunneling present #3,chartevents
10612,224981,tunneling present #4,chartevents
10613,224982,tunneling present #5,chartevents
10614,224983,tunneling present #6,chartevents
10615,224984,tunneling present #7,chartevents
10616,224985,tunneling present #8,chartevents
10617,224986,undermining present #2,chartevents
10618,224987,undermining present #3,chartevents
10619,224988,undermining present #4,chartevents
10620,224989,undermining present #5,chartevents
10621,224990,undermining present #6,chartevents
10622,224991,undermining present #7,chartevents
10623,224992,undermining present #8,chartevents
10624,224993,incision appearance #2,chartevents
10625,224994,incision appearance #3,chartevents
10626,224995,incision appearance #4,chartevents
10627,224996,incision appearance #5,chartevents
10628,224997,incision appearance #6,chartevents
10629,224998,incision cleansing #2,chartevents
10630,224999,incision cleansing #3,chartevents
10631,225000,incision cleansing #4,chartevents
10632,225001,incision cleansing #5,chartevents
10633,225002,incision cleansing #6,chartevents
10634,225003,incision closure #6,chartevents
10635,225004,incision closure #2,chartevents
10636,225005,incision closure #3,chartevents
10637,225006,incision closure #4,chartevents
10638,225007,incision closure #5,chartevents
10639,225013,incision drainage #2,chartevents
10640,225014,incision drainage #3,chartevents
10641,225015,incision drainage #4,chartevents
10642,225016,incision drainage #5,chartevents
10643,225017,incision drainage #6,chartevents
10644,225018,incision drainage amount #2,chartevents
10645,225019,incision drainage amount #3,chartevents
10646,225020,incision drainage amount #4,chartevents
10647,225021,incision drainage amount #5,chartevents
10648,225022,incision drainage amount #6,chartevents
10649,225023,incision dressing #2,chartevents
10650,225024,incision dressing #3,chartevents
10651,225025,incision dressing #4,chartevents
10652,225026,incision dressing #5,chartevents
10653,225027,incision dressing #6,chartevents
10654,225028,dressing status #2,chartevents
10655,225029,dressing status #3,chartevents
10656,225030,dressing status #4,chartevents
10657,225031,dressing status #5,chartevents
10658,225032,dressing status #6,chartevents
10659,225043,incision packing #2,chartevents
10660,225044,incision packing #3,chartevents
10661,225045,incision packing #4,chartevents
10662,226062,venous co2 pressure,chartevents
10663,226063,venous o2 pressure,chartevents
10664,226064,zvancomycin (trough),chartevents
10665,226065,zvancomycin (random),chartevents
10666,226066,ztobramycin (trough),chartevents
10667,226067,ztobramycin (random),chartevents
10668,226068,zgentamicin (trough),chartevents
10669,226069,zgentamicin (random),chartevents
10670,226092,orthostatic bpd lying,chartevents
10671,226094,orthostatic bpd sitting,chartevents
10672,225949,niv mask,chartevents
10673,225951,peritoneal dialysis fluid appearance,chartevents
10674,225952,medication added #1 (peritoneal dialysis),chartevents
10675,225953,solution (peritoneal dialysis),chartevents
10676,225954,dialysis access type,chartevents
10677,227930,recovery hr - aerobic activity response,chartevents
10678,227932,recovery rr - aerobic activity response,chartevents
10679,227933,recovery o2 sat - aerobic activity response,chartevents
10680,227943,anticipated discharge,chartevents
10681,227944,side rails,chartevents
10682,227945,restraint (non-violent),chartevents
10683,227946,restraint ordered (non-violent),chartevents
10684,227947,reason for restraint (non-violent),chartevents
10685,227948,restraint device (non-violent),chartevents
10686,227949,face to face eval (non-violent),chartevents
10687,227950,restraint location,chartevents
10688,227951,circulation/skin integrity,chartevents
10689,227952,position change,chartevents
10690,227953,range of motion,chartevents
10691,227954,status and comfort,chartevents
10692,227955,food and fluid,chartevents
10693,227956,urinal/bedpan,chartevents
10694,227957,signs of injury from intervention,chartevents
10695,227958,less restrictive measures,chartevents
10696,227959,restraints evaluated,chartevents
10697,227960,patient/family informed,chartevents
10698,227961,side  rails,chartevents
10699,227845,rolling,chartevents
10700,227846,supine / side-lying to sit,chartevents
10701,227847,sit to stand,chartevents
10702,227848,transfer,chartevents
10703,227849,toilet,chartevents
10704,227850,commode,chartevents
10705,227851,shower / tub,chartevents
10706,227853,other (activity); specify,chartevents
10707,227854,weight bearing status,chartevents
10708,227855,assistive device,chartevents
10709,227858,rest hr - aerobic capacity,chartevents
10710,227860,rest rr - aerobic capacity,chartevents
10711,227861,rest o2 sat - aerobic capacity,chartevents
10712,227864,activity hr - aerobic capacity,chartevents
10713,227866,activity rr - aerobic capacity,chartevents
10714,227867,activity o2 sat - aerobic capacity,chartevents
10715,227870,recovery hr - aerobic capacity,chartevents
10716,228177,ci (picco),chartevents
10717,228178,co (picco),chartevents
10718,228179,elwi (picco),chartevents
10719,228180,gedi (picco),chartevents
10720,228181,itbvi (picco),chartevents
10721,228182,svi (picco),chartevents
10722,228183,svri (picco)_old_1,chartevents
10723,228184,svv (picco),chartevents
10724,228185,svri (picco),chartevents
10725,228186,access site observed (tandem heart),chartevents
10726,228187,cannulas visible,chartevents
10727,228188,change in blood color,chartevents
10728,228189,co-tandem heart flow,chartevents
10729,228190,infusate drops/minute,chartevents
10730,228191,infusion pressure of line,chartevents
10731,228192,oxygenator sweep rate,chartevents
10732,228193,oxygenator/ecmo,chartevents
10733,225046,incision packing #5,chartevents
10734,225047,incision packing #6,chartevents
10735,224876,urine appearance,chartevents
10736,224879,nares l,chartevents
10737,224888,impaired skin cleanse #2,chartevents
10738,224889,impaired skin cleanse #3,chartevents
10739,224890,impaired skin cleanse #4,chartevents
10740,224891,impaired skin cleanse #5,chartevents
10741,224892,impaired skin cleanse #6,chartevents
10742,224893,impaired skin cleanse #7,chartevents
