ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
14450,e8168,loss control mv-pers nec,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring other specified person"
14451,e8169,loss control mv-pers nos,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring unspecified person"
14452,e8170,mv acc board/alight-driv,noncollision motor vehicle traffic accident while boarding or alighting injuring driver of motor vehicle other than motorcycle
14453,e8171,mv acc board/alight-psgr,noncollision motor vehicle traffic accident while boarding or alighting injuring passenger in motor vehicle other than motorcycle
14454,e8172,mv board/alight-motcycl,noncollision motor vehicle traffic accident while boarding or alighting injuring motorcyclist
14455,e8173,mv brd/alight-mcycl psgr,noncollision motor vehicle traffic accident while boarding or alighting injuring passenger on motorcycle
14456,e8174,mv acc brd/alight-st car,noncollision motor vehicle traffic accident while boarding or alighting injuring occupant of streetcar
14457,e8175,mv brd/alight-anim rider,noncollision motor vehicle traffic accident while boarding or alighting injuring rider of animal; occupant of animal-drawn vehicle
14458,e8176,mv brd/alight-ped cycl,noncollision motor vehicle traffic accident while boarding or alighting injuring pedal cyclist
14459,e8177,mv brd/alight-pedestrian,noncollision motor vehicle traffic accident while boarding or alighting injuring pedestrian
14460,e8178,mv board/alight-pers nec,noncollision motor vehicle traffic accident while boarding or alighting injuring other specified person
14461,e8179,mv board/alight-pers nos,noncollision motor vehicle traffic accident while boarding or alighting injuring unspecified person
14462,e8180,mv traff acc nec-driver,other noncollision motor vehicle traffic accident injuring driver of motor vehicle other than motorcycle
14463,e8181,mv traff acc nec-pasngr,other noncollision motor vehicle traffic accident injuring passenger in motor vehicle other than motorcycle
14464,e8182,mv traff acc nec-mocycl,other noncollision motor vehicle traffic accident injuring motorcyclist
14465,e8183,mv traff acc-mcycl psgr,other noncollision motor vehicle traffic accident injuring passenger on motorcycle
14466,e8184,mv traff acc nec-st car,other noncollision motor vehicle traffic accident injuring occupant of streetcar
14467,e8185,mv traff acc-anim rider,other noncollision motor vehicle traffic accident injuring rider of animal; occupant of animal-drawn vehicle
14468,e8186,mv traff acc-ped cyc,other noncollision motor vehicle traffic accident injuring pedal cyclist
14469,e8187,mv traff acc nec-pedest,other noncollision motor vehicle traffic accident injuring pedestrian
14470,e8188,mv traff acc-pers nec,other noncollision motor vehicle traffic accident injuring other specified person
14471,e8189,mv traff acc-pers nos,other noncollision motor vehicle traffic accident injuring unspecified person
14472,e8190,traffic acc nos-driver,motor vehicle traffic accident of unspecified nature injuring driver of motor vehicle other than motorcycle
14473,e8191,traffic acc nos-pasngr,motor vehicle traffic accident of unspecified nature injuring passenger in motor vehicle other than motorcycle
14474,e8192,traffic acc nos-motcycl,motor vehicle traffic accident of unspecified nature injuring motorcyclist
14475,e8193,traff acc nos-mcycl psgr,motor vehicle traffic accident of unspecified nature injuring passenger on motorcycle
14476,e8194,traffic acc nos-st car,motor vehicle traffic accident of unspecified nature injuring occupant of streetcar
14477,e8195,traff acc nos-anim rider,motor vehicle traffic accident of unspecified nature injuring rider of animal; occupant of animal-drawn vehicle
14478,e8196,traffic acc nos-ped cycl,motor vehicle traffic accident of unspecified nature injuring pedal cyclist
14479,e8197,traffic acc nos-pedest,motor vehicle traffic accident of unspecified nature injuring pedestrian
14480,e8198,traffic acc nos-pers nec,motor vehicle traffic accident of unspecified nature injuring other specified person
14481,e8199,traffic acc nos-pers nos,motor vehicle traffic accident of unspecified nature injuring unspecified person
14482,e8200,snow veh acc-driver,nontraffic accident involving motor-driven snow vehicle injuring driver of motor vehicle other than motorcycle
14483,e8201,snow veh acc-pasngr,nontraffic accident involving motor-driven snow vehicle injuring passenger in motor vehicle other than motorcycle
14484,e8202,snow veh acc-motorcycl,nontraffic accident involving motor-driven snow vehicle injuring motorcyclist
14485,e8203,snow veh acc-mcycl psgr,nontraffic accident involving motor-driven snow vehicle injuring passenger on motorcycle
14486,e8204,snow veh acc-st car,nontraffic accident involving motor-driven snow vehicle injuring occupant of streetcar
14487,e8205,snow veh acc-anim rider,nontraffic accident involving motor-driven snow vehicle injuring rider of animal; occupant of animal-drawn vehicle
14488,e8206,snow veh acc-ped cycl,nontraffic accident involving motor-driven snow vehicle injuring pedal cyclist
14489,e8207,snow veh acc-pedest,nontraffic accident involving motor-driven snow vehicle injuring pedestrian
14490,e8208,snow veh acc-pers nec,nontraffic accident involving motor-driven snow vehicle injuring other specified person
14491,e8209,snow veh acc-pers nos,nontraffic accident involving motor-driven snow vehicle injuring unspecified person
14492,e8210,oth off-road mv acc-driv,nontraffic accident involving other off-road motor vehicle injuring driver of motor vehicle other than motorcycle
14493,e8211,oth off-road mv acc-psgr,nontraffic accident involving other off-road motor vehicle injuring passenger in motor vehicle other than motorcycle
14494,e8212,oth off-road mv-mocycl,nontraffic accident involving other off-road motor vehicle injuring motorcyclist
14495,e9885,undet circ-mot veh crash,"injury by crashing of motor vehicle, undetermined whether accidentally or purposely inflicted"
14496,e9886,undet circ-aircrft crash,"injury by crashing of aircraft, undetermined whether accidentally or purposely inflicted"
14497,e9887,undet circ-caustic subst,"injury by caustic substances, except poisoning, undetermined whether accidentally or purposely inflicted"
14498,e9888,undetermin circumst nec,"injury by other specified means, undetermined whether accidentally or purposely inflicted"
14499,e9889,undetermin circumst nos,"injury by unspecified means, undetermined whether accidentally or purposely inflicted"
14500,e989,late eff inj-undet circ,"late effects of injury, undetermined whether accidentally or purposely inflicted"
14501,e9900,war inj:gasoline bomb,injury due to war operations from gasoline bomb
14502,e9901,war inj:flamethrower,injury due to war operations from flamethrower
14503,e9902,war inj:incndiary bullet,injury due to war operations from incendiary bullet
14504,e9903,war inj:ind convn weapn,injury due to war operations from fire caused indirectly from conventional weapon
14505,e9909,war injury:fire nec,injury due to war operations from other and unspecified source
14506,e9910,war inj:rubber bullet,injury due to war operations from rubber bullets (rifle)
14507,e9911,war injury:pellets,injury due to war operations from pellets (rifle)
14508,e9912,war injury:bullet nec,injury due to war operations from other bullets
14509,e9913,war inj:antiperson bomb,injury due to war operations from antipersonnel bomb (fragments)
14510,e9914,war inj:munition fragmnt,injury due to war operations by fragments from munitions
14511,e9915,war inj:prsn-brn fragmnt,injury due to war operations by fragments from person-borne improvised explosive device [ied]
14512,e9916,war inj:vehic-borne ied,injury due to war operations by fragments from vehicle-borne improvised explosive device [ied]
14513,e9917,war inj:fragment ied nec,injury due to war operations by fragments from other improvised explosive device [ied]
14514,e9918,war inj:weapon fragments,injury due to war operations by fragments from weapons
14515,e9919,war inj:fragments nec,injury due to war operations from other and unspecified fragments
14516,e9920,war inj:torpedo,injury due to torpedo
14517,e9921,war inj:depth charge,injury due to depth charge
14518,e9922,war inj:marine mines,injury due to marine mines
14519,e9923,war inj:seabase art shel,injury due to sea-based artillery shell
14520,e9928,war inj:marine weapn nec,injury due to war operations by other marine weapons
14521,e9929,war inj:marine weapn nos,injury due to war operations by unspecified marine weapon
14522,e9930,war inj:aerial bomb,injury due to war operations by aerial bomb
14523,e9931,war inj:guided missile,injury due to war operations by guided missile
14524,e9932,war inj:mortar,injury due to war operations by mortar
14525,e9933,war inj:person ied,injury due to war operations by person-borne improvised explosive device [ied]
14526,e9934,war inj:vehicle ied,injury due to war operations by vehicle-borne improvised explosive device [ied]
14527,e9935,war inj:ied nec,injury due to war operations by other improvised explosive device [ied]
14528,e9936,war inj:acc own munition,injury due to war operations by unintentional detonation of own munitions
14529,e9937,war inj:acc disch launch,injury due to war operations by unintentional discharge of own munitions launch device
14530,e9938,war inj:explosion nec,injury due to war operations by other specified explosion
14531,e9939,war inj:explosion nos,injury due to war operations by unspecified explosion
14532,e9940,war inj:aircrft des-enmy,injury due to war operations by destruction of aircraft due to enemy fire or explosives
14533,e9941,war inj:aircrft-own expl,injury due to war operations by unintentional destruction of aircraft due to own onboard explosives
14534,e9942,war inj:aircrft collisn,injury due to war operations by destruction of aircraft due to collision with other aircraft
